Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received,avg val received,min val sent,max val sent,avg val sent,total transactions (including tnx to create contract,total Ether sent,total ether received,total ether balance,Total ERC20 tnxs,ERC20 total Ether received,ERC20 total ether sent,ERC20 total Ether sent contract,ERC20 uniq sent addr,ERC20 uniq rec addr,ERC20 uniq rec contract addr,ERC20 min val rec,ERC20 uniq sent token name,FLAG
0.0,402.0011399788593,14364.657309764038,1,22,0,21,1,0.07960454233648709,8.551795779041639,1.615556975009561,34.320541203805874,34.320541203805874,34.320541203805874,23,34.32054123276369,34.32165861833839,0.001117384864285119,1.7104218150124118,436.26694541472557,0.0,0.0,0.0,1.7104218150124118,1.0,435.317111448054,0.0,1
9861.923828850431,711.6072820181844,31480.438500401873,2,7,0,6,1,0.23699146782464522,2.6756944991716747,0.8625792776029466,0.7010838039459114,5.652289706281416,3.1915962222105394,9,6.93445000692226,6.935940157448552,0.0014901505262923326,1.1621527504141627,33.090870120160275,0.0,0.0,0.0,1.1621527504141627,1.1621527504141627,0.0,0.0,1
99275.4893219131,1968.8994113605504,213769.9223654732,2,6,0,6,2,0.02147984539675759,1.9576759029248534,0.8183349528121554,0.1433215442169235,4.448066550031525,2.2956940471242246,8,4.591388195621294,4.604832710641256,0.013444515019962694,2.5172721697543103,60.39633924501645,0.0,0.0,0.0,2.5172721697543103,2.5172721697543103,1.6250586275949537,0.0,1
92994.80030016376,100.7967990834482,186191.18504062452,2,2,0,1,2,0.00015949944316942427,0.11753023089081563,0.05884486516699253,0.007434468349656581,0.108619580320785,0.05802706644172638,4,0.11605377519872043,0.11768944380924715,0.0016356686105266501,0.9157869888229017,1.2244072040562195,0.0,0.0,0.0,0.9157869888229017,0.9157869888229017,1.2244072040562195,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,117.46229820610858,970.6536665580217,0,11,0,4,0,0.06431363383829197,2.0356428392280863,0.45703913188036327,1.9361290752889295,1.9361290752889295,1.9361290752889295,12,1.9361292325000343,3.8857245645238923,1.9495953320238582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,15946.011442897396,1,1,0,1,1,0.12823177893688284,0.12823177893688284,0.12823177893688284,0.1277316584592056,0.1277316584592056,0.1277316584592056,2,0.12773164641614532,0.12823175704040965,0.0005001106242643105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,5540.148462896798,1,1,0,1,1,1.0,1.0,1.0,0.9997471577017046,0.9997471577017046,0.9997471577017046,2,0.9997471577017046,1.0,0.0002528422982953315,1.0,3.4401877592005423,0.0,0.0,0.0,1.0,1.0,3.4401877592005423,0.0,1
0.0,1628.171499502138,21296.83666780774,0,7,0,6,0,0.0894187354516939,4.932949836378717,1.1888540771356755,0.7773914262060321,0.7773914262060321,0.7773914262060321,7,0.7773914262060321,14.378247617348901,13.600856191142864,1.0559090458343574,35.315581977293974,0.0,0.0,0.0,1.0559090458343574,1.0559090458343574,0.0,0.0,1
7579.245980431497,115.12101265043538,16655.019852586403,2,9,0,9,1,0.0007749182669725184,0.7545455374610696,0.44584511262945936,0.3766231050227809,5.418067049926832,2.897345454747576,11,5.79469050204056,5.795989829456068,0.0012993274155078864,8.118179413628983,1.00882742703089,4.344543986939069e-08,0.0,0.24545446253893044,2.472726775233583,1.0,1.00882738358545,0.24545446253893044,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,113.23617453030971,175022.66360057873,1,3,0,3,1,0.031181834568164854,0.6529198583246857,0.34378621263883197,1.2529767238513778,1.2529767238513778,1.2529767238513778,4,1.2529767952685404,1.253909604635728,0.0009328093671876692,1.0,10.684491512002301,0.0,0.0,0.0,1.0,1.0,10.684491512002301,0.0,1
0.0,1928.3063694701475,44907.97910384438,1,28,0,25,1,0.004619489555731563,7.058818078576363,0.8502684977541799,3.361981486656047,3.361981486656047,3.361981486656047,29,3.3619813472881557,30.194053597649418,26.832072250361264,2.346839457822865,143.724236467745,0.0,0.0,0.0,2.346839457822865,2.346839457822865,9.713710484258064,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,13.37,0.0,0.0,0.0,1.0,1.0,13.37,0.0,1
0.0,596.6964709202235,5427.20155179818,0,9,0,8,0,0.437424806575051,9.333308382502473,2.494745598338617,0.0,0.0,0.0,9,0.0,22.54984956349203,22.54984956349203,4.892469093952012,112.37,0.0,0.0,0.0,4.892469093952012,4.892469093952012,0.0,0.0,1
778.1273837678197,21211.763628210123,170845.5746014092,3,7,0,7,2,0.0,2.082303633163147,0.6288547758419814,0.921373289010242,2.0730899002730445,1.4857144285290151,11,5.942857714116061,5.03083953719888,-0.9120181769171807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,25130.240055026363,175911.6570760369,0,7,1,4,0,0.0,0.057698565172944874,0.008242461000353776,0.0,0.0,0.0,8,0.0,0.057698565172944874,0.057698565172944874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
468.4434939694409,983.1495434422282,23077.30502076181,5,23,0,23,5,0.03783391349808855,3.836092641226603,0.7960153365111244,0.0318222461247874,18.792249369861555,3.228303196436189,29,21.344278587759085,21.424348810317667,0.08007022255858488,2.503425040738308,300.20885753755937,0.0,0.0,0.0,1.751712520369154,2.503425040738308,24.828747963084595,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,13.37,0.0,0.0,0.0,1.0,1.0,13.37,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
107960.45847261474,3481.4977130362827,256062.297528895,2,6,0,6,2,0.36002303310075784,1.6841900119328215,0.8190889204603672,0.13212649341004862,4.210420884153482,2.249174804985068,8,5.711862770428357,5.713770682478262,0.0019079120499039574,3.0,474.94660836420144,72.52865722479947,0.0,0.7326126992403987,2.0,2.2673873007596015,0.9795031788844131,0.7326126992403987,1
111061.83114527544,357.09992476328404,337463.6517562796,3,13,0,13,2,0.1318369830536486,37.136620485366166,6.726938753457274,6.441852206790006,26.51999080493287,15.950449143385843,16,47.85134751887054,47.853990105814574,0.00264258694402649,3.2610993444759817,15275.879984120707,0.0,0.0,0.0,2.9458245083569863,3.2610993444759817,0.0,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8813.95893661311,208.05415870776562,48234.66036206703,5,19,0,18,4,0.0038050115989422435,15.68896147651236,2.8230217990070186,6.93794029218536,12.468519718201813,10.835072811645173,24,54.175362907853156,54.17729437500815,0.0019314671549978794,1.7610023197884486,881.658478110616,0.0,0.0,0.0,1.7610023197884486,1.7610023197884486,1.0174601015571558,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,13.37,0.0,0.0,0.0,1.0,1.0,13.37,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,168.35647388394105,1719.9441675401893,0,10,0,8,0,0.3829546297075619,1.6453288913566806,0.7012601367800377,0.0,0.0,0.0,10,0.0,7.255031406633215,7.255031406633215,2.468650131301054,109.55036648502721,0.0,0.0,0.0,2.468650131301054,2.468650131301054,10.237073872252456,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.337,0.0,0.0,0.0,1.0,1.0,1.337,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,13.37,0.0,0.0,0.0,1.0,1.0,13.37,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.337,0.0,0.0,0.0,1.0,1.0,1.337,0.0,1
0.0,15.564933127118625,393.76131821218854,0,11,0,3,0,0.34049135878719644,4.968958723447162,1.854532688993068,0.3382154250022875,0.3382154250022875,0.3382154250022875,12,0.3382154250022875,26.110940350129624,25.772724925127335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
347.7561634939043,6762.807902285889,29817.60864640664,7,3,0,2,7,0.48687960237927674,0.604822813478268,0.5285626905727998,0.10622867851685303,0.7670180132891942,0.2650860452074559,11,2.103341369414177,2.1117686278201693,0.008427258405992257,0.992908187225629,13.27518246320666,0.0,0.0,0.0,0.992908187225629,0.992908187225629,13.27518246320666,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,15.659786952390519,5898.591283367044,0,1,0,1,0,0.13086509175568928,0.1847065848710865,0.1521745164821754,0.45634043589716633,0.45634043589716633,0.45634043589716633,2,0.4563404132043529,0.45652370131381703,0.00018328810946393985,0.17456010425137125,2.3338685938408332,0.0,0.0,0.0,0.17456010425137125,0.17456010425137125,2.3338685938408332,0.0,1
11307.894019369794,121.21244976836502,24017.2571105984,2,2,0,1,2,0.4687094106235279,1.1788860659985478,0.8237976650068876,0.23041590551109953,1.3923926980276775,0.6701594461656054,4,1.6447998485927773,1.6475953827927632,0.002795534199985925,1.0,14.761028470413194,0.0,0.0,0.0,1.0,1.0,14.761028470413194,0.0,1
0.0,91.11737773811986,72844.37190548448,1,1,0,1,1,0.4197468062784537,0.42815014278478214,0.42394847453161794,0.8390304379723162,0.8390304379723162,0.8390304379723162,2,0.8390304379723162,0.8399136315948783,0.0008831936225619499,1.0,13.37,0.0,0.0,0.0,1.0,1.0,13.37,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.337,0.0,0.0,0.0,1.0,1.0,1.337,0.0,1
125.89587407378467,529.7304829513895,8295.361229050113,3,10,0,9,2,0.01720955953107657,22.26691632406349,4.4536624308113195,23.776787433610224,30.12576541989475,25.052129647602314,13,30.15349843834011,30.157553539821073,0.004055098399503387,1.2325814967082893,82.36725851753144,81.96666953110125,0.0,0.6162907483541447,0.6162907483541447,0.6162907483541447,82.36725851753144,0.6162907483541447,1
0.0,25.20939041206012,2408.266360126512,0,136,0,127,0,0.0,19.55139442372283,0.9261411902568197,0.0,0.0,0.0,136,0.0,119.05073796648578,119.05073796648578,6.9102788847445655,449.8032387493302,0.0,0.0,0.0,4.955139442372283,6.9102788847445655,0.0,0.0,1
0.0,149.45120024972107,3479.5380785653674,0,24,0,23,0,0.0027465536979077235,8.92036793622283,1.299937951868768,8.181637058053399,8.181637058053399,8.181637058053399,25,8.18163697089682,38.29197995136519,30.11034298046838,2.7549060190754364,43.24674000800148,0.0,0.0,0.0,2.7549060190754364,2.7549060190754364,0.0,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.337,0.0,0.0,0.0,1.0,1.0,1.337,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
278.23060632270085,301.5489344764667,12042.008622915046,12,34,0,31,10,0.0033985734926406776,10.996433731601694,1.6076961021054834,0.05529485098500424,11.06704657711467,3.5359143541587073,47,44.679465999166304,43.49466982819576,-1.1847961689687574,1.0,8.552508709236317,0.0,0.0,0.0,1.0,1.0,8.552508709236317,0.0,1
0.0,317.71296538316756,10619.334673380827,0,26,0,25,0,0.0010144007944628058,2.399814232264757,0.4175020901185974,11.093819538925786,11.093819538925786,11.093819538925786,27,11.093819349495195,11.259379617354217,0.16556026785901823,0.9471529360063548,12.663434754404962,0.0,0.0,0.0,0.9471529360063548,0.9471529360063548,12.663434754404962,0.0,1
0.0,29314.591123541566,175887.55861199505,0,6,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2819.395152202649,6629.81553507904,51477.74074324554,3,6,0,6,1,0.018102467787214735,1.495851714978541,0.6077420867330089,1.0113154748516933,1.7869494476206058,1.273653978628607,9,3.820961455375554,3.911905793895086,0.09094433851953185,1.483877264564259,0.9912211906353989,51.61227354357409,0.0,0.5161227354357409,0.9677545291285181,0.9677545291285181,0.0,0.5161227354357409,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1314.3103712877873,221.49099830183337,4857.232405270091,3,4,0,4,3,0.10022705529394293,3.680186651916912,1.0129092115095846,0.09252734258642337,4.582451099385952,1.7232122548074713,7,5.169636986019469,5.171048020547357,0.0014110345278864134,0.9077612436501786,12.136767827602888,0.0,0.0,0.0,0.9077612436501786,0.9077612436501786,12.136767827602888,0.0,1
0.0,11.82585473518389,16652.17335615117,1,2,0,1,1,0.004370840393554193,0.9121990409947354,0.45828494069414477,0.9157579222175052,0.9157579222175052,0.9157579222175052,3,0.9157579222175052,0.9165698813882895,0.0008119591707842307,0.9125831921289161,1.2201237278763608,0.0,0.0,0.0,0.9125831921289161,0.9125831921289161,1.2201237278763608,0.0,1
0.0,12.890395386692376,2011.7060332675824,1,2,0,2,1,0.015318983035733348,10.71056633365031,5.368946293020944,10.853584084247519,10.853584084247519,10.853584084247519,3,10.853584028531916,10.85442536217196,0.000841333640042479,0.06350666868977428,0.0849084160382283,0.0,0.0,0.0,0.06350666868977428,0.06350666868977428,0.0849084160382283,0.0,1
30.12315426308504,75.68956399185845,161664.37380375806,5,64,0,42,1,0.028390968734728614,2.6836107494729697,0.537041690637772,0.8668115835964365,3.728040182661619,1.4651112323161801,69,17.61920035202799,35.696980959288226,18.077780607260237,4.489303169591686,658.4592448057733,5.338633849475279e-10,0.0,0.17446515847958433,3.44251221871418,3.6169773771937646,11.037400831127957,0.17446515847958433,1
25.2352198927312,0.0,96.32523603710305,2,1,0,1,2,8.790176174798939,8.790176174798939,8.790176174798939,0.7991087514484461,3.9954633927063563,2.929626152160341,3,8.788837475124426,8.790176174798939,0.0013386996745126483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,13.37,0.0,0.0,0.0,1.0,1.0,13.37,0.0,1
100.28403021727405,26.080596076794897,257.4985196790321,2,2,0,2,1,0.17094028034517172,0.5560934386890889,0.36804197626147894,0.24926929150138694,0.5475837559410928,0.3984265237212398,4,0.7968530474424796,0.8019673516917422,0.0051143042492625464,0.1498672653149632,0.20037253372610575,0.0,0.0,0.0,0.1498672653149632,0.1498672653149632,0.20037253372610575,0.0,1
0.0,39933.91549413909,199669.58590468206,0,5,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3881.735324636931,361.2618744579963,17509.13721604719,2,30,0,28,1,0.02391314000056821,1.9666445765405947,0.43532470449286664,2.007099382661796,10.897512242295033,6.451929408335439,32,12.938029571586167,12.93827286857363,0.00024329698746377052,2.0,3.4284826963315567,0.0,0.0,0.0,2.0,2.0,1.3543295915544764,0.0,1
0.0,108.45864295253166,250031.11540664852,1,19,0,16,1,0.08964150554739,9.860843202438115,1.3437458767325554,26.335832410554758,26.335832410554758,26.335832410554758,20,26.33583262858832,26.31176355538874,-0.024069073199582226,3.049860146399164,0.06666301573592108,0.0,0.0,0.0,2.049860146399164,3.049860146399164,0.0,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3137.2252786260674,2556.866258370112,158369.94837621372,10,31,0,17,8,0.23081128833410525,5.838230242463629,0.48510849461094185,4.624188619484857e-07,0.2682029399301217,0.06456615843728121,42,1.4204518232628,12.165076729216349,10.744624905953549,1.4624188619484857,0.8494634494531264,0.0,0.0,0.0,1.4624188619484857,1.4624188619484857,0.23120943097424285,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.337,0.0,0.0,0.0,1.0,1.0,1.337,0.0,1
92512.40775204898,61.36667592358194,185147.5424044443,2,1,0,1,2,0.0363721164616574,0.11359271053227572,0.07498241349696656,0.021821082548932343,0.08979484574315344,0.05580796414604289,3,0.11161570894105746,0.11359249118124741,0.001976782240189887,0.6451500833009034,0.8625656613733078,0.0,0.0,0.0,0.6451500833009034,0.6451500833009034,0.8625656613733078,0.0,1
13764.477823703135,579.8800803080994,29268.59588833057,2,2,0,2,2,0.00098981852241072,0.051850852740757805,0.020892261530289787,0.02957251768280282,0.03024982595270447,0.02991166333318899,4,0.05982288823460965,0.06266457570032724,0.002841687465717589,1.0848456465773322,13.210236156568762,0.016969129315466458,0.0,0.016969129315466458,1.0509073879463995,1.0509073879463995,13.143122741052213,0.033938258630932916,1
4.257797402344551,1.071682414217598,664.5637359237663,1,1,0,1,1,0.010397164551511634,0.0888701185019607,0.03201613779773049,0.010758453222165135,0.012740114491058621,0.011749283856611878,2,0.014721775759952122,0.3682028867237239,0.3534811109637719,1.1981661268893484,5.2993470769173285,0.0,0.0,0.0,1.158532901511479,1.1981661268893484,1.2840103776697882,0.0,1
0.0,174.09363425531814,23315.918282588143,1,37,0,30,1,0.0022930546892901754,18.19712584582542,1.678825485434832,64.62898757754839,64.62898757754839,64.62898757754839,38,64.62898776092482,64.62990306922175,0.0009153082969500919,1.0,1.337,0.0,0.0,0.0,1.0,1.0,1.337,0.0,1
1280.9206629312398,2502.4744282927963,15948.785969567945,4,4,0,4,3,0.429581473382676,3.1925094414170405,1.5899847916712702,0.4043988042767387,2.8811705961386513,1.6563303216469532,8,6.6253227438959605,6.627918440913898,0.0025956970179378002,1.0,3.058464477120701,0.0,0.0,0.0,1.0,1.0,3.058464477120701,0.0,1
113811.95525342436,286.80986722917964,346231.87550537166,3,16,0,16,2,0.18984164479553298,5.950754825262367,1.2495462537501347,0.47663851351551817,16.189429838576544,6.094493381680513,19,18.28348071275845,18.28606636150226,0.0025856487438124247,2.056058070104228,21088.308018293552,0.0,0.0,0.0,2.042043552578171,2.056058070104228,0.0,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3064.656012009329,2894.9804561385536,280157.87654972356,70,65,0,57,65,0.001302266674001339,131.5749368976033,4.922852640808001,0.0,340.7901817204303,4.601491618806267,136,342.1250852756407,342.19199346633013,0.06690814873753982,162.68856961480236,426391.2086322176,408414.5309660991,0.0,7.525868187446806,74.71681694583583,51.54561107996958,0.0,31.900273401550137,1
10799.731625619122,9705.516812044976,59074.86884230882,3,2,0,2,3,0.07018372948271903,0.6369763499868577,0.36616514512062204,0.0037891473918053504,0.5641173108097158,0.2345686334708926,6,0.8612273205008896,0.8638660787486925,0.002638758247803036,1.0,34.29565475300316,0.0,0.0,0.0,1.0,1.0,34.29565475300316,0.0,1
7722.313484926412,13.425769885600573,15552.006675788258,2,6,0,5,2,0.9031021595554094,93.70709117883241,20.588267058456434,0.5741084216154788,163.49402730952727,82.03406777690012,8,164.06813573114275,164.08543760733298,0.017301876190222353,1.0,493.83158805289804,0.0,0.0,0.0,1.0,1.0,493.83158805289804,0.0,1
83089.73364857405,56.076010996448396,166291.629319141,2,2,0,2,2,0.25505162526630204,1.98671879654142,1.1208852042632593,0.008262044163203218,2.2330758370531627,1.120668940608183,4,2.241337881216366,2.241770421807722,0.00043254059135627864,0.013281203458580082,0.1775696902412157,0.0,0.0,0.0,0.013281203458580082,0.013281203458580082,0.1775696902412157,0.0,1
0.0,0.0,472.41054151561156,1,1,0,1,1,6.766170022565346,6.766170022565346,6.766170022565346,6.765747728278775,6.765747728278775,6.765747728278775,2,6.765747728278775,6.766170022565346,0.0004222942865702707,0.5420152984797261,0.7246744540673937,0.0,0.0,0.0,0.5420152984797261,0.5420152984797261,0.7246744540673937,0.0,1
0.0,0.0,8429.665611582657,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,1149.4826619505222,50619.90844951463,0,39,0,9,0,0.0,12.068449909176076,1.9350930224118144,0.007209186718382483,0.007209186718382483,0.007209186718382483,40,0.007209186718382483,81.12947249888055,81.12226331216216,1.855573629329624,20.318531241159384,0.0,20.318531241159384,0.0,0.927786814664812,0.927786814664812,20.318531241159384,0.0,1
47.12011188513101,99.089342630217,7067.107063156815,2,26,0,23,1,0.00790635032455168,17.14710266867324,1.4912268662120363,9.83495662590247,22.457542183130172,16.98644246462176,28,58.21497220367685,58.21742230769222,0.0024501040153824946,1.0,5.648559661710053,0.0,0.0,0.0,1.0,1.0,5.648559661710053,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.337,0.0,0.0,0.0,1.0,1.0,1.337,0.0,1
0.0,0.0,0.0,0,1,0,1,0,0.08444926172797279,0.08444926172797279,0.08444926172797279,0.0,0.0,0.0,1,0.0,0.08444926172797279,0.08444926172797279,1.0,1.5537927927880735,0.0,0.0,0.0,1.0,1.0,1.5537927406511183,0.0,1
2.2226311040026565,119.87905680697254,2624.0222700819036,2,15,0,14,1,0.0011480136433888231,5.367615706555438,0.8745260172378359,1.598185393778596,9.926668035497476,4.637536370375416,18,16.810770497836536,16.81336252952823,0.002592031691698087,1.4852906340617154,1.337,0.0,0.0,0.0,1.4852906340617154,1.4852906340617154,0.6881664222594865,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.337,0.0,0.0,0.0,1.0,1.0,1.337,0.0,1
19.831272929092393,99.48438299516516,2072.9795692538746,1,19,0,14,1,0.1258894379750059,12.86644849422295,1.712549144986801,18.582183475308636,20.782937708160386,19.682560591734514,20,28.0792454179689,28.079847886830148,0.0006024688612471344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,587.2104044525415,13286.10289186041,0,22,0,5,0,0.0009777754458605028,5.185715881682475,0.4103853729266056,0.0,0.0,0.0,23,0.0,8.91098873577106,8.91098873577106,1.5171590863154987,18.403249848411456,0.0,0.0,0.0,1.5171590863154987,1.5171590863154987,1.1065194338653928,0.0,1
0.0,141.67826700084103,2456.3477419847354,1,2,0,2,1,0.43632488711405265,0.714192199915639,0.57728356756994,1.417269825945664,1.417269825945664,1.417269825945664,3,1.4172700501906967,1.4181310501906967,0.0008609999999999,1.0,11.834523780848487,0.0,0.0,0.0,1.0,1.0,11.834523780848487,0.0,1
308.92281426560135,440.33147657701596,51409.166726121475,21,16,0,15,15,0.015419168659263223,2.5694243184952126,0.5658095967654378,3.727785421917082,4.8032835889284975,3.8366831416413056,37,9.5013822357533,9.398430952308662,-0.10295128499217465,0.3868837609307585,0.5172635883644241,0.0,0.0,0.0,0.3868837609307585,0.3868837609307585,0.5172635883644241,0.0,1
0.0,126.13286678686623,31845.919690907765,1,34,0,28,1,0.08011054682691017,16.934524270639393,1.1292585500121042,43.575875205617464,43.575875205617464,43.575875205617464,35,43.57587537417669,43.15552979028534,-0.42034558389135057,2.0,18.949022686536257,0.0,0.0,0.0,2.0,2.0,2.101815923156478,0.0,1
1224.2479832052923,1853.401908180151,18643.789884508802,5,6,0,6,4,0.0026044739729446237,1.8057993083493962,0.7866907119447659,7.698704459849655e-05,0.9623380574812068,0.645945362632823,11,3.875669962419406,5.0009172126999815,1.1252472502805766,1.1129858275563795,4.232072480846412,0.0,0.0,0.0,1.1129858275563795,1.1129858275563795,0.0,0.0,1
0.0,113.58325648018428,14922.53235677061,0,52,0,17,0,0.010367309266706412,25.713452623684354,2.1837418794247765,25.329726721715204,25.329726721715204,25.329726721715204,53,25.329726954979662,120.82161561804449,95.49188866306484,1.0,1.337,0.0,0.0,0.0,1.0,1.0,1.337,0.0,1
0.0,473.15340970628375,8070.529586552491,0,17,0,15,0,0.4817753870320862,3.9504960864636085,1.1554627507616426,0.0,0.0,0.0,17,0.0,19.70151246234763,19.70151246234763,6.0,1599.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,1
1972.9723001931318,639.8667507178591,18339.63185939591,6,8,0,8,3,0.13002383796016484,2.943182003686708,0.6876635905935427,0.16996639264603786,1.7012860838248862,0.7285954413601813,15,5.073821121150631,5.128502902799267,0.054681781648634534,0.3731670955849328,0.7751374998215557,0.0,0.0,0.0,0.3731670955849328,0.3731670955849328,0.7751374666096842,0.0,1
8.231655705226574,10493.10684043321,22942.583206257154,2,2,0,1,2,0.10093104871407448,0.44189220766756604,0.2707585016101807,0.1005615334026564,0.4408483309691806,0.27005217900582545,4,0.5918369586925083,0.5934630377842025,0.0016260790916943339,0.2531989070128102,0.2531989070128102,0.0,0.0,0.0,0.2531989070128102,0.2531989070128102,0.2531989070128102,0.0,1
0.0,7.665770704191338,15876.633637253703,1,1,0,1,1,0.9195143152696941,3.918776254806952,2.419145383191597,4.033814640818592,4.033814640818592,4.033814640818592,2,4.033814640818592,4.034597135866932,0.0007824950483401717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
217.06633476593834,193.42107301487857,20407.098967710856,45,21,0,20,45,0.1703416468999835,4.635644147132381,1.1136856187698867,0.7367330712762397,18.50066350547101,1.139824486183838,66,23.34837049085538,23.36903341672264,0.020662925867258156,1.8178220735661905,99.90033044618531,0.0,0.0,0.0,1.8178220735661905,1.8178220735661905,3.5291469887780273,0.0,1
0.0,0.0,47.58000021488528,1,1,0,1,1,0.2745530072749884,0.2745530072749884,0.2745530072749884,0.26637731263204234,0.26637731263204234,0.26637731263204234,2,0.2663770145267803,0.27455300285393314,0.008175988327152788,1.0,1.337,0.0,0.0,0.0,1.0,1.0,1.337,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.337,0.0,0.0,0.0,1.0,1.0,1.337,0.0,1
